Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library
GO_Biological_Process_2023,Positive Regulation Of Kinase Activity (GO:0033674),1/104,0.2952325734058309,0.3657074457672228,0,0,2.9170344218887907,3.558758217453651,AXIN2,GO_Biological_Process_2023
Reactome_2022,Degradation Of AXIN R-HSA-4641257,1/54,0.1659351647622365,0.366033451681404,0,0,5.683247570040023,10.208011388204676,AXIN2,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),1/105,0.2976058818286556,0.3662841622506531,0,0,2.8888403263403264,3.5012317553806467,PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),1/105,0.2976058818286556,0.3662841622506531,0,0,2.8888403263403264,3.5012317553806467,SLC30A2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Organonitrogen Compound (GO:0071417),1/105,0.2976058818286556,0.3662841622506531,0,0,2.8888403263403264,3.5012317553806467,AQP9,GO_Biological_Process_2023
Reactome_2022,NCAM Signaling For Neurite Out-Growth R-HSA-375165,1/57,0.1743124149586752,0.370148855024709,0,0,5.377976190476191,9.394819420658049,CACNA1H,Reactome_2022
Reactome_2022,O-linked Glycosylation Of Mucins R-HSA-913709,1/59,0.1798511446863888,0.370148855024709,0,0,5.1920062695924765,8.90753962009855,MUC16,Reactome_2022
Reactome_2022,Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090,1/57,0.1743124149586752,0.370148855024709,0,0,5.377976190476191,9.394819420658049,MMP13,Reactome_2022
Reactome_2022,Iron Uptake And Transport R-HSA-917937,1/59,0.1798511446863888,0.370148855024709,0,0,5.1920062695924765,8.90753962009855,CP,Reactome_2022
Reactome_2022,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,1/59,0.1798511446863888,0.370148855024709,0,0,5.1920062695924765,8.90753962009855,CDK1,Reactome_2022
Reactome_2022,Chemokine Receptors Bind Chemokines R-HSA-380108,1/56,0.1715292490995079,0.370148855024709,0,0,5.47603305785124,9.654254375843076,CCL13,Reactome_2022
Reactome_2022,Late SARS-CoV-2 Infection Events R-HSA-9772573,1/58,0.1770863701459235,0.370148855024709,0,0,5.283359914938862,9.146117856292582,PRMT1,Reactome_2022
Reactome_2022,Transcriptional Regulation By MECP2 R-HSA-8986944,1/60,0.1826067684788564,0.370148855024709,0,0,5.103749357986646,8.678518729968271,SLC6A4,Reactome_2022
Reactome_2022,Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,1/60,0.1826067684788564,0.370148855024709,0,0,5.103749357986646,8.678518729968271,AXIN2,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of T Cell Activation (GO:0050870),1/107,0.3023289046213837,0.3705137214083341,0,0,2.8340480274442537,3.3902009494186025,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),1/107,0.3023289046213837,0.3705137214083341,0,0,2.8340480274442537,3.3902009494186025,RBM24,GO_Biological_Process_2023
Reactome_2022,Ca2+ Pathway R-HSA-4086398,1/61,0.1853532713683345,0.3723614826596006,0,0,5.018434343434343,8.458529432152757,AXIN2,Reactome_2022
GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),1/108,0.304678670379657,0.3726006669611092,0,0,2.8074199943358824,3.336611918376091,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),1/109,0.3070206398250235,0.3730883724455981,0,0,2.78128507295174,3.2842535081469384,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cell-Matrix Adhesion (GO:0007160),1/109,0.3070206398250235,0.3730883724455981,0,0,2.78128507295174,3.2842535081469384,COL17A1,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Salt (GO:1902075),1/109,0.3070206398250235,0.3730883724455981,0,0,2.78128507295174,3.2842535081469384,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of JNK Cascade (GO:0046328),1/110,0.3093548383708666,0.3743453506336536,0,0,2.755629691409508,3.233087498187903,PRMT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Sensory Perception Of Chemical Stimulus (GO:0007606),1/110,0.3093548383708666,0.3743453506336536,0,0,2.755629691409508,3.233087498187903,OBP2A,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response (GO:0050728),1/111,0.3116812915084455,0.3744596565327595,0,0,2.7304407713498624,3.183077173333759,CXCL17,GO_Biological_Process_2023
GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),1/111,0.3116812915084455,0.3744596565327595,0,0,2.7304407713498624,3.183077173333759,NUSAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Defense Response (GO:0031348),1/112,0.3140000244884077,0.3744596565327595,0,0,2.705705705705706,3.134187254630269,CXCL17,GO_Biological_Process_2023
GO_Biological_Process_2023,Calcium Ion Transport (GO:0006816),1/112,0.3140000244884077,0.3744596565327595,0,0,2.705705705705706,3.134187254630269,CACNA1H,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),1/112,0.3140000244884077,0.3744596565327595,0,0,2.705705705705706,3.134187254630269,CDKN3,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Deubiquitination (GO:0016579),1/112,0.3140000244884077,0.3744596565327595,0,0,2.705705705705706,3.134187254630269,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Cytoskeleton Organization (GO:0007010),1/111,0.3116812915084455,0.3744596565327595,0,0,2.7304407713498624,3.183077173333759,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),1/114,0.3186144308801277,0.3776171032653366,0,0,2.657548940734781,3.0396342868774417,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Modification By Small Protein Removal (GO:0070646),1/114,0.3186144308801277,0.3776171032653366,0,0,2.657548940734781,3.0396342868774417,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),1/114,0.3186144308801277,0.3776171032653366,0,0,2.657548940734781,3.0396342868774417,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),1/117,0.3254787675133543,0.3823802159583174,0,0,2.588427377220481,2.9054011459739746,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Maturation (GO:0051604),1/117,0.3254787675133543,0.3823802159583174,0,0,2.588427377220481,2.9054011459739746,PCSK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),5/1127,0.3259525799228018,0.3823802159583174,0,0,1.3520642861250072,1.5156686192494733,IL6;RBM20;VGLL1;HOXA5;OVOL2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Oxidative Stress (GO:0034599),1/117,0.3254787675133543,0.3823802159583174,0,0,2.588427377220481,2.9054011459739746,DHRS2,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Processing (GO:0016485),1/117,0.3254787675133543,0.3823802159583174,0,0,2.588427377220481,2.9054011459739746,PCSK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Process (GO:0090068),1/118,0.3277517066861525,0.3829310001039023,0,0,2.566174566174566,2.862565031701693,NUSAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cell Projection Organization (GO:0031346),1/118,0.3277517066861525,0.3829310001039023,0,0,2.566174566174566,2.862565031701693,ALKAL2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Protein Kinase Activity (GO:0045859),1/119,0.3300171006210132,0.3840198989044517,0,0,2.5442989214175653,2.820637277470192,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),1/119,0.3300171006210132,0.3840198989044517,0,0,2.5442989214175653,2.820637277470192,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),1/122,0.3367682574291252,0.3910857183047906,0,0,2.48084147257701,2.70004924181565,KCNF1,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),1/124,0.341231752702783,0.3938867526188437,0,0,2.440256220744025,2.623747397118361,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),1/124,0.341231752702783,0.3938867526188437,0,0,2.440256220744025,2.623747397118361,PLA2G2A,GO_Biological_Process_2023
GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),1/124,0.341231752702783,0.3938867526188437,0,0,2.440256220744025,2.623747397118361,ALKAL2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),1/125,0.3434523906117505,0.3956571539847365,0,0,2.4204545454545454,2.5867561779990638,BRINP3,GO_Biological_Process_2023
Reactome_2022,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,1/66,0.1989500095926318,0.3961393996313466,0,0,4.631235431235432,7.478063695632693,PRMT1,Reactome_2022
Reactome_2022,Nuclear Envelope (NE) Reassembly R-HSA-2995410,1/75,0.2228630949629938,0.3979698124339175,0,0,4.066134316134316,6.104071157913032,CDK1,Reactome_2022
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,1/75,0.2228630949629938,0.3979698124339175,0,0,4.066134316134316,6.104071157913032,CDK1,Reactome_2022
Reactome_2022,Signaling By NOTCH1 R-HSA-1980143,1/74,0.2202412057690053,0.3979698124339175,0,0,4.122042341220423,6.236781734178085,DLK1,Reactome_2022
Reactome_2022,Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,1/72,0.2149712592475344,0.3979698124339175,0,0,4.2385830132309,6.5157657116449785,CDK1,Reactome_2022
Reactome_2022,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,1/69,0.2070004899280388,0.3979698124339175,0,0,4.426247771836007,6.971491259424047,CDK1,Reactome_2022
Reactome_2022,Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,1/69,0.2070004899280388,0.3979698124339175,0,0,4.426247771836007,6.971491259424047,MUC16,Reactome_2022
Reactome_2022,Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,1/67,0.2016424081161643,0.3979698124339175,0,0,4.560835629017447,7.303080955602099,COL17A1,Reactome_2022
Reactome_2022,Signaling By Nuclear Receptors R-HSA-9006931,2/260,0.2165220451596564,0.3979698124339175,0,0,2.346451997614788,3.59021917517865,PRMT1;NRIP1,Reactome_2022
Reactome_2022,Transport Of Small Molecules R-HSA-382551,4/706,0.2113675810804824,0.3979698124339175,0,0,1.7393388504499616,2.7032049031992647,SLC30A8;SLC30A2;AQP9;CP,Reactome_2022
Reactome_2022,AURKA Activation By TPX2 R-HSA-8854518,1/72,0.2149712592475344,0.3979698124339175,0,0,4.2385830132309,6.5157657116449785,CDK1,Reactome_2022
Reactome_2022,APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,1/73,0.2176106033818391,0.3979698124339175,0,0,4.179503367003367,6.373943403020491,CDK1,Reactome_2022
Reactome_2022,Extra-nuclear Estrogen Signaling R-HSA-9009391,1/73,0.2176106033818391,0.3979698124339175,0,0,4.179503367003367,6.373943403020491,PRMT1,Reactome_2022
Reactome_2022,Circadian Clock R-HSA-400253,1/69,0.2070004899280388,0.3979698124339175,0,0,4.426247771836007,6.971491259424047,NRIP1,Reactome_2022
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),1/127,0.3478715679592218,0.399151440526916,0,0,2.381794131794132,2.5149886443944003,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),1/127,0.3478715679592218,0.399151440526916,0,0,2.381794131794132,2.5149886443944003,IL6,GO_Biological_Process_2023
Reactome_2022,Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,1/76,0.2254762993301082,0.3994658846399554,0,0,4.011717171717172,5.975614111882971,CDK1,Reactome_2022
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,1/77,0.2280808472535965,0.4009233643129626,0,0,3.958732057416268,5.851224184840076,CDK1,Reactome_2022
GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),1/129,0.3522614411125235,0.4025845041285983,0,0,2.344341856060606,2.4460432707487167,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Homooligomerization (GO:0051260),1/129,0.3522614411125235,0.4025845041285983,0,0,2.344341856060606,2.4460432707487167,PRMT1,GO_Biological_Process_2023
Reactome_2022,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,1/81,0.2384130378056663,0.4029718663985763,0,0,3.760037878787879,5.390956777192637,IL6,Reactome_2022
Reactome_2022,Centrosome Maturation R-HSA-380287,1/81,0.2384130378056663,0.4029718663985763,0,0,3.760037878787879,5.390956777192637,CDK1,Reactome_2022
Reactome_2022,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,1/80,0.2358428342152596,0.4029718663985763,0,0,3.807825086306099,5.500744718280825,CDK1,Reactome_2022
Reactome_2022,Deubiquitination R-HSA-5688426,2/279,0.2399921337662632,0.4029718663985763,0,0,2.183393501805054,3.116028141245637,CDK1;AXIN2,Reactome_2022
Reactome_2022,MAPK1/MAPK3 Signaling R-HSA-5684996,2/277,0.2375135296219695,0.4029718663985763,0,0,2.1994965034965035,3.161843726985182,IL6;CDK1,Reactome_2022
Reactome_2022,Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,1/80,0.2358428342152596,0.4029718663985763,0,0,3.807825086306099,5.500744718280825,CDK1,Reactome_2022
GO_Biological_Process_2023,Golgi Organization (GO:0007030),1/130,0.3544454484336523,0.4034794037505607,0,0,2.32605120977214,2.412582240681041,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),1/130,0.3544454484336523,0.4034794037505607,0,0,2.32605120977214,2.412582240681041,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Cell Motility (GO:2000146),1/133,0.3609540390348876,0.4093588546888738,0,0,2.272842056932966,2.3160366121101177,SLURP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),2/377,0.3610317676769928,0.4093588546888738,0,0,1.6047589743589743,1.6349113129419812,IL6;AXIN2,GO_Biological_Process_2023
Reactome_2022,Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,1/84,0.2460726626854176,0.410121104475696,0,0,3.623585250091274,5.080731824829141,AXIN2,Reactome_2022
GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),1/135,0.3652571429597283,0.4133361774947023,0,0,2.2386928991406605,2.254707774263187,CACNA1H,GO_Biological_Process_2023
Reactome_2022,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,1/87,0.2536563895898804,0.4135702004182832,0,0,3.4966525722339674,4.796619619681433,CDK1,Reactome_2022
Reactome_2022,Cell Junction Organization R-HSA-446728,1/86,0.2511368678628957,0.4135702004182832,0,0,3.537967914438503,4.888612632693461,COL17A1,Reactome_2022
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,1/87,0.2536563895898804,0.4135702004182832,0,0,3.4966525722339674,4.796619619681433,CDK1,Reactome_2022
Reactome_2022,Sphingolipid Metabolism R-HSA-428157,1/89,0.2586704081156604,0.4157202987573114,0,0,3.416838842975207,4.620251476195301,SPTSSB,Reactome_2022
Reactome_2022,Interferon Gamma Signaling R-HSA-877300,1/89,0.2586704081156604,0.4157202987573114,0,0,3.416838842975207,4.620251476195301,TRIM29,Reactome_2022
Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,1/90,0.2611649592960544,0.4167525946213634,0,0,3.378277153558052,4.535685187649395,CDK1,Reactome_2022
GO_Biological_Process_2023,Potassium Ion Transmembrane Transport (GO:0071805),1/137,0.3695317008446938,0.4173534503657718,0,0,2.205548128342246,2.1956645122139125,KCNF1,GO_Biological_Process_2023
Reactome_2022,HCMV Late Events R-HSA-9610379,1/91,0.2636512412512848,0.4177572484615428,0,0,3.3405723905723907,4.453410940878656,PCSK1,Reactome_2022
Reactome_2022,Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,1/92,0.2661292809821518,0.4187348826642249,0,0,3.303696303696304,4.3733441967700015,ART3,Reactome_2022
GO_Biological_Process_2023,Intracellular Calcium Ion Homeostasis (GO:0006874),1/139,0.3737778992397075,0.4205001366446709,0,0,2.1733640755379886,2.138793482186481,CCL13,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),2/387,0.3731070146206685,0.4205001366446709,0,0,1.5622777222777222,1.5402339805210183,IL6;AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),1/140,0.3758904216181217,0.4220524032203471,0,0,2.157619359058208,2.111139081210256,AXIN2,GO_Biological_Process_2023
Reactome_2022,HCMV Early Events R-HSA-9609690,1/96,0.2759595545346783,0.4311868039604348,0,0,3.163955342902711,4.073595558926187,PCSK1,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),4/938,0.3853809856202577,0.4318666298001331,0,0,1.291526460691343,1.2315000058031098,IL6;NRIP1;CGA;HOXA5,GO_Biological_Process_2023
Reactome_2022,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,1/97,0.278396785071784,0.4319950113182855,0,0,3.130839646464646,4.003429384755102,CDK1,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase Activity (GO:0045860),1/145,0.3863481848752224,0.4321098145400546,0,0,2.082175925925926,1.980183209104384,AXIN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Response To External Stimulus (GO:0032102),1/146,0.3884189276334929,0.4335839192187828,0,0,2.0677115987460817,1.9553745053921288,CXCL17,GO_Biological_Process_2023
Reactome_2022,SLC Transporter Disorders R-HSA-5619102,1/99,0.2832470263652049,0.4365108283025417,0,0,3.066635745207174,3.8683643519169673,CP,Reactome_2022
GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),1/148,0.3925397845440198,0.4373363943856004,0,0,2.039373325087611,1.9070534507964187,IL6,GO_Biological_Process_2023
Reactome_2022,Potassium Channels R-HSA-1296071,1/102,0.290462233502279,0.4386174666980723,0,0,2.975097509750975,3.67805865550658,KCNF1,Reactome_2022
Reactome_2022,Developmental Biology R-HSA-1266738,5/1073,0.2901479716983553,0.4386174666980723,0,0,1.4245046514437598,1.7626311138400348,KLK5;DSG3;CACNA1H;NKX2-2;KLK12,Reactome_2022
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,2/318,0.2884623217311456,0.4386174666980723,0,0,1.910126582278481,2.37465179802751,IL6;CDK1,Reactome_2022
GO_Biological_Process_2023,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),1/152,0.4006996125992785,0.4455655923883869,0,0,1.9849488260084287,1.8153215070510795,IL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),1/153,0.4027226401525976,0.4469522942734031,0,0,1.9717902711323765,1.7933574323449175,AXIN2,GO_Biological_Process_2023
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,1/107,0.3023289046213837,0.4475263390777062,0,0,2.8340480274442537,3.3902009494186025,IL6,Reactome_2022
Reactome_2022,O-linked Glycosylation R-HSA-5173105,1/107,0.3023289046213837,0.4475263390777062,0,0,2.8340480274442537,3.3902009494186025,MUC16,Reactome_2022
Reactome_2022,Resolution Of Sister Chromatid Cohesion R-HSA-2500257,1/106,0.299971317013411,0.4475263390777062,0,0,2.8611832611832613,3.445060405339184,CDK1,Reactome_2022
GO_Biological_Process_2023,Epithelium Development (GO:0060429),1/154,0.4047389402575044,0.4483262107467741,0,0,1.9588037235096056,1.7717634552242214,CDK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),1/155,0.4067485349917286,0.4488259696460453,0,0,1.9459858323494688,1.7505312773378598,PLA2G2A,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),1/155,0.4067485349917286,0.4488259696460453,0,0,1.9459858323494688,1.7505312773378598,OVOL2,GO_Biological_Process_2023
GO_Biological_Process_2023,Organelle Organization (GO:0006996),2/418,0.4099487286039465,0.4514922900112297,0,0,1.4435650887573963,1.2872604504572902,CCL13;SPTSSB,GO_Biological_Process_2023
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),1/158,0.4127373057646658,0.4528317868960905,0,0,1.9085118702953097,1.6889260367837182,PCSK1,GO_Biological_Process_2023
